id,front,right,back,left,x,y,yaw
219,215,32766,340,499,2.382077693939209,-2.0028858184814453,2.47942852973938
220,232,32766,319,500,2.364598274230957,-2.006458282470703,0.8447985649108887
221,261,32766,299,496,2.344928026199341,-2.0105674266815186,-1.0263087749481201
222,291,1127,276,489,2.3231585025787354,-2.0136966705322266,-2.0507619380950928
223,315,32766,266,494,2.3136203289031982,-2.0126407146453857,-1.943740725517273
224,324,1051,258,493,2.3152554035186768,-2.0127031803131104,-9.165550231933594
225,392,32766,287,32766,2.312929630279541,-2.0128164291381836,-25.12808609008789
226,662,32766,388,32766,2.3054556846618652,-2.0101399421691895,-37.748512268066406
227,562,121,437,294,2.303380250930786,-2.0037031173706055,-49.51742935180664
228,565,32766,528,276,2.3062360286712646,-2.000863790512085,-54.72964096069336
229,589,32766,32766,281,2.307267427444458,-2.000356912612915,-54.094825744628906
230,584,574,32766,282,2.3106398582458496,-2.001278877258301,-50.65732955932617
231,550,32766,32766,283,2.313565492630005,-2.0031063556671143,-42.36037826538086
232,533,887,459,307,2.3201870918273926,-2.0048322677612305,-28.04851722717285
233,666,32766,406,32766,2.3326222896575928,-2.005157470703125,-12.873992919921875
234,378,32766,296,32766,2.3423197269439697,-2.0025501251220703,0.044613953679800034
235,290,32766,269,488,2.3515443801879883,-1.996552586555481,11.901135444641113
236,261,32766,287,521,2.360501766204834,-1.994170069694519,20.49479866027832
237,248,32766,32766,32766,2.3739447593688965,-1.990565538406372,29.657546997070312
238,223,489,105,32766,2.3848323822021484,-1.989332675933838,40.24613952636719
239,223,472,60,32766,2.3946621417999268,-1.9826014041900635,47.06598663330078
240,228,551,75,32766,2.401754379272461,-1.9741390943527222,52.10596466064453
241,231,629,79,544,2.4063403606414795,-1.9771714210510254,54.57371139526367
242,223,633,79,538,2.4089651107788086,-1.9737374782562256,55.558616638183594
243,226,624,81,534,2.4093666076660156,-1.9706168174743652,52.429813385009766
244,219,32766,88,569,2.401979684829712,-1.9758248329162598,36.50559997558594
245,210,484,32766,804,2.393170118331909,-1.9719213247299194,25.565204620361328
246,216,596,32766,32766,2.3839528560638428,-1.9776105880737305,14.105213165283203
247,240,901,32766,513,2.372570514678955,-1.982200026512146,2.5865955352783203
248,258,1126,286,490,2.3619816303253174,-1.9834942817687988,-9.683948516845703
249,324,32766,292,32766,2.343095541000366,-1.9862868785858154,-23.3066349029541
250,32766,32766,427,32766,2.3285250663757324,-1.9856237173080444,-38.633209228515625
251,32766,32766,450,281,2.316668748855591,-1.9793317317962646,-50.937591552734375
252,505,32766,510,281,2.309407949447632,-1.9757026433944702,-55.04474639892578
253,531,32766,32766,291,2.30393385887146,-1.9753782749176025,-57.03615951538086
254,554,32766,32766,291,2.3111226558685303,-1.978123426437378,-56.33097457885742
255,543,562,32766,287,2.3154685497283936,-1.9844255447387695,-50.23883819580078
256,510,765,32766,289,2.3222625255584717,-1.9920005798339844,-42.08824920654297
257,517,32766,458,315,2.3326492309570312,-1.9973785877227783,-28.928787231445312
258,648,32766,399,32766,2.3400473594665527,-1.9992783069610596,-14.304641723632812
259,402,32766,301,32766,2.3506267070770264,-1.9986695051193237,-4.637378215789795
260,322,32766,289,32766,2.3599815368652344,-1.9962937831878662,2.607266664505005
261,278,32766,314,493,2.3693888187408447,-1.993196964263916,10.787943840026855
262,255,868,336,530,2.3757219314575195,-1.9909696578979492,20.442310333251953
263,248,598,32766,32766,2.3808670043945312,-1.9865683317184448,31.17487335205078
264,235,499,32766,32766,2.3899478912353516,-1.980722427368164,38.35718536376953
265,228,483,80,32766,2.3961591720581055,-1.974936842918396,42.466915130615234
266,230,489,66,32766,2.402299642562866,-1.9763696193695068,45.79924774169922
267,230,554,68,32766,2.4077377319335938,-1.9733561277389526,50.60273742675781
268,235,626,65,535,2.4114415645599365,-1.9699134826660156,52.579437255859375
269,231,627,68,525,2.409911870956421,-1.9672818183898926,53.608009338378906
270,238,620,72,516,2.4091124534606934,-1.9613372087478638,52.63072204589844
271,237,625,83,524,2.4035704135894775,-1.9592839479446411,44.31198501586914
272,225,487,123,587,2.3989593982696533,-1.9657247066497803,35.948951721191406
273,237,489,587,32766,2.3888607025146484,-1.976664423942566,25.329187393188477
274,237,600,32766,32766,2.3779397010803223,-1.9805632829666138,13.111971855163574
275,260,921,32766,32766,2.3706917762756348,-1.9805128574371338,1.534990668296814
276,271,1034,304,513,2.3602144718170166,-1.9835079908370972,-9.63766098022461
277,333,120,295,685,2.340829610824585,-1.9863125085830688,-23.26021385192871
278,32766,90,397,32766,2.325443744659424,-1.9855518341064453,-37.0650749206543
279,32766,60,429,312,2.316680669784546,-1.9832420349121094,-46.972450256347656
280,512,62,468,298,2.3099417686462402,-1.981192708015442,-52.080963134765625
281,533,62,32766,301,2.3049240112304688,-1.9782840013504028,-53.12171936035156
282,542,63,512,305,2.303884744644165,-1.9778906106948853,-50.500614166259766
283,527,91,32766,315,2.3074212074279785,-1.981920599937439,-42.0982666015625
284,548,32766,432,355,2.313804864883423,-1.9839012622833252,-31.243080139160156
285,674,32766,386,1264,2.3283019065856934,-1.9878841638565063,-12.683187484741211
286,32766,32766,263,32766,2.3444745540618896,-1.9869458675384521,10.523194313049316
287,273,32766,32766,32766,2.348243474960327,-1.9742918014526367,29.136585235595703
288,273,496,528,32766,2.358090400695801,-1.9600750207901,40.67245101928711
289,267,486,608,32766,2.3725945949554443,-1.950738787651062,52.02382278442383
290,302,627,32766,483,2.378563404083252,-1.9509612321853638,57.61809158325195
291,314,597,32766,472,2.385054588317871,-1.9473319053649902,57.39274597167969
292,306,597,32766,481,2.386037826538086,-1.9488952159881592,53.587284088134766
293,274,550,32766,500,2.3881208896636963,-1.945947289466858,47.118377685546875
294,245,248,32766,547,2.3857839107513428,-1.9429113864898682,33.954933166503906
295,236,142,32766,785,2.3763186931610107,-1.9502804279327393,12.774032592773438
296,262,122,32766,32766,2.3690199851989746,-1.9614182710647583,-7.197336196899414
297,326,111,273,572,2.351100206375122,-1.9659558534622192,-23.631885528564453
298,545,32766,32766,32766,2.33724308013916,-1.963935136795044,-33.04899215698242
299,642,32766,414,32766,2.3291428089141846,-1.962863564491272,-40.961429595947266
300,552,32766,437,271,2.328702211380005,-1.9612915515899658,-46.42143630981445
301,491,732,460,278,2.3283329010009766,-1.9642332792282104,-46.23402786254883
302,498,32766,453,281,2.3311960697174072,-1.9690800905227661,-39.335418701171875
303,608,32766,426,315,2.3370261192321777,-1.9711830615997314,-23.70699119567871
